timestamp,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW
2023-09-18 12:00:00,53586,55446,49523,6550,13076,7402,31788,0,24,7294,1986,1982,0,-619,-217,1688,2797,1526,0
2023-09-18 13:00:00,51000,53519,47439,7169,13076,8624,31788,0,108,7313,1986,1935,0,-795,-616,1897,2796,1971,0
2023-09-18 14:00:00,47567,50481,44422,7740,13076,11038,31788,0,477,7085,1936,1787,0,-865,-572,1494,2797,1900,0
2023-09-18 15:00:00,45932,48454,42981,8151,13076,10154,31788,0,403,7785,1592,814,0,-703,-381,-12,2795,1898,0
2023-09-18 16:00:00,48864,51302,45693,7962,13076,7562,31788,0,166,7219,1943,1221,0,-872,-48,-352,2796,1986,0
2023-09-18 17:00:00,53844,56037,50038,7121,13076,4264,31788,0,22,7060,1593,1615,0,-888,-58,-225,2797,1340,0
2023-09-18 18:00:00,56427,59271,52592,6310,13076,895,31788,0,12,7090,1348,1403,0,-825,-38,-969,2798,1079,0
2023-09-18 19:00:00,59043,61183,54854,5839,13076,0,31788,0,10,6607,1446,1613,0,-778,-352,1396,2798,1956,0
2023-09-18 20:00:00,56342,59156,52176,5725,13076,0,31788,0,22,6495,1436,1509,0,-897,-895,1829,2798,1990,0
2023-09-18 21:00:00,51709,54578,47825,5694,13076,0,31788,0,234,6915,866,1362,0,-899,-736,1087,2798,1717,0
2023-09-18 22:00:00,46083,50876,42793,5719,13076,0,31788,0,672,7206,-1027,-534,0,-842,-718,258,2798,1603,0
2023-09-18 23:00:00,40520,47062,37976,5655,13076,0,31788,0,1285,5741,-758,-106,0,-903,-702,-1788,2779,739,0
2023-09-19 00:00:00,37374,45573,35105,5530,13076,0,31792,0,1123,5393,-1303,-1324,0,-770,-613,-2036,2078,-26,0
2023-09-19 01:00:00,35690,44879,33689,5583,13076,0,31796,0,1272,6276,-1740,-1441,0,-748,-612,-2041,1195,-335,0
2023-09-19 02:00:00,34964,43106,32833,5675,13076,0,31796,0,1272,6094,-1466,-963,0,-264,-929,-2038,581,-210,0
2023-09-19 03:00:00,34482,42820,32113,5873,13076,0,31796,0,1261,5934,-1476,-1327,0,-31,-1039,-1991,823,-213,0
2023-09-19 04:00:00,33916,43251,31557,5988,13076,0,31796,0,1082,5492,-1672,-1316,0,-443,-638,-1893,1682,-1291,0
2023-09-19 05:00:00,35678,44289,33145,6108,13076,0,31796,0,1090,6501,-1860,-1398,0,-471,-190,-1697,2562,-905,0
2023-09-19 06:00:00,42775,46465,39601,6282,13076,0,31796,0,454,6734,53,-17,0,-146,-15,-1486,2786,-531,0
2023-09-19 07:00:00,51135,53120,46876,6595,13076,166,31796,0,156,4668,1060,706,0,-533,-296,166,2798,1386,0
2023-09-19 08:00:00,55019,57513,49881,6905,13076,1102,31796,0,21,3600,1651,1547,0,-876,-597,1468,2797,1678,0
2023-09-19 09:00:00,56093,58890,50657,7128,13076,2346,31796,0,21,3452,1978,1965,0,-903,-873,1981,2798,1978,0
2023-09-19 10:00:00,56268,59214,50822,7225,13076,3532,31796,0,23,3080,1991,1982,0,-903,-1020,1998,2796,1994,0
2023-09-19 11:00:00,55888,58344,50625,7264,13076,3981,31796,0,22,3369,1990,1982,0,-690,-744,1998,2797,1992,0
2023-09-19 12:00:00,56229,58526,51124,7266,13076,4093,31796,0,20,3834,1990,1982,0,-874,-403,1998,2798,1993,0
2023-09-19 13:00:00,55521,57439,50527,7294,13076,3862,31796,0,19,4092,1990,1982,0,-837,-62,1998,2798,1991,0
2023-09-19 14:00:00,55010,56948,49999,7267,13076,3511,31796,0,16,3793,1991,1982,0,-818,-104,1998,2798,1992,0
2023-09-19 15:00:00,55170,56992,49986,7185,13076,3219,31796,0,9,3542,1990,1983,0,-655,-158,1998,2798,1992,0
2023-09-19 16:00:00,57569,58719,51945,7084,13076,2255,31796,0,17,4160,1990,1979,0,-69,-23,2035,2798,1992,0
2023-09-19 17:00:00,59872,60885,53947,7108,13076,1537,31796,0,13,5799,1868,1457,0,478,77,972,2797,1805,0
2023-09-19 18:00:00,59306,60680,53709,7258,13076,318,31796,0,11,7517,707,1051,0,741,117,-363,2796,1556,0
2023-09-19 19:00:00,59186,60907,54123,7514,13076,0,31796,0,15,8116,496,905,0,778,167,-706,2796,1603,0
2023-09-19 20:00:00,56177,57375,51636,7847,13076,0,31796,0,16,8053,371,452,0,600,0,-182,2796,1604,0
2023-09-19 21:00:00,50877,51901,47260,8212,13076,0,31796,0,24,7496,172,489,0,395,15,446,2796,1544,0
2023-09-19 22:00:00,44220,48633,41448,8522,13076,0,31796,0,21,7092,-1371,-824,0,452,338,-1197,2773,1156,0
2023-09-19 23:00:00,38617,42078,36360,8819,13076,0,31796,0,933,6469,-312,54,0,427,287,-711,1930,-505,0
2023-09-20 00:00:00,34740,40853,32913,9181,13076,0,31800,0,1095,8498,-923,-877,0,617,34,-1594,1030,-590,0
2023-09-20 01:00:00,33648,39930,31987,9311,13076,0,31804,0,1208,8581,-1004,-852,0,660,3,-1361,147,-824,0
2023-09-20 02:00:00,33072,39658,31321,9369,13076,0,31804,0,1260,8772,-964,-680,0,722,-30,-1619,-177,-835,0
2023-09-20 03:00:00,32402,39363,30497,9417,13076,0,31804,0,1254,7954,-939,-1056,0,606,-165,-1576,510,-971,0
2023-09-20 04:00:00,32077,41542,30151,9311,13076,0,31804,0,1241,7023,-1636,-1792,0,800,-329,-2025,1399,-1442,0
2023-09-20 05:00:00,34173,44467,32086,9220,13076,0,31804,0,1035,5919,-1841,-2041,0,711,-318,-2041,2287,-2018,0
2023-09-20 06:00:00,41109,48656,38513,9259,13076,0,31804,0,69,6182,-1458,-1643,0,324,211,-1662,2767,-1715,0
2023-09-20 07:00:00,49241,51159,46066,9323,13076,325,31804,0,20,6535,260,187,0,-189,-32,-650,2796,328,0
2023-09-20 08:00:00,53687,55913,50183,9418,13076,1242,31804,0,26,7489,1921,1292,0,-754,-446,1873,2796,1607,0
2023-09-20 09:00:00,54415,57095,50966,9528,13076,2238,31804,0,25,7930,1991,1955,0,-902,-753,1998,2796,1978,0
2023-09-20 10:00:00,54213,56744,50951,9471,13076,3893,31804,0,21,7670,1990,1982,0,-902,-608,1998,2796,1992,0
2023-09-20 11:00:00,54641,56744,51426,9339,13076,4195,31804,0,19,7881,1988,1981,0,-733,-351,1998,2796,1991,0
2023-09-20 12:00:00,55364,57458,52172,9201,13076,4134,31804,0,18,7783,1789,1799,0,-867,-209,1998,2796,1992,0
2023-09-20 13:00:00,54972,57428,51846,9072,13076,3885,31804,0,23,7813,1981,1975,0,-904,-529,1998,2798,1992,0
2023-09-20 14:00:00,54886,57828,51821,8839,13076,4018,31804,0,25,7727,1989,1983,0,-904,-1013,1998,2798,1992,0
2023-09-20 15:00:00,54848,57830,51748,8474,13076,3342,31804,0,24,7815,1990,1973,0,-904,-1054,1633,2797,1992,0
2023-09-20 16:00:00,57492,60406,53970,7945,13076,2270,31804,0,23,8599,1990,1983,0,-894,-997,1296,2796,1994,0
2023-09-20 17:00:00,59845,62920,56060,7141,13076,1718,31804,0,24,9127,1941,1980,0,-794,-662,-595,2797,1995,0
2023-09-20 18:00:00,59926,64340,56156,6313,13076,455,31804,0,10,8147,1993,1984,0,-903,-899,-1602,2797,1994,0
2023-09-20 19:00:00,60832,64610,56777,5756,13076,0,31804,0,11,6411,1991,1982,0,-903,-1053,-811,2798,1994,0
2023-09-20 20:00:00,58978,61948,54879,5416,13076,0,31804,0,12,5767,1748,1982,0,-904,-1054,976,2798,1991,0
2023-09-20 21:00:00,53864,56831,50126,5147,13076,0,31804,0,11,5748,1921,1731,0,-903,-1053,994,2798,1584,0
2023-09-20 22:00:00,48269,51240,44951,4839,13076,0,31804,0,15,6139,1884,1969,0,-903,-1053,1271,2798,1706,0
2023-09-20 23:00:00,42721,45549,39805,4478,13076,0,31804,0,18,6089,231,1481,0,-757,-1053,753,2798,885,0
2023-09-21 00:00:00,40246,43425,37600,3972,13076,0,31808,0,160,6169,-243,1321,0,-723,-1053,25,2798,728,0
2023-09-21 01:00:00,38975,42500,36469,3716,13076,0,31812,0,394,6564,-353,838,0,-724,-1054,411,2798,756,0
2023-09-21 02:00:00,37882,41718,35512,3625,13076,0,31812,0,1060,6431,36,953,0,-723,-1053,14,2798,903,0
2023-09-21 03:00:00,36750,40433,34546,3536,13076,0,31812,0,906,6281,154,1087,0,-723,-1054,320,2798,908,0
2023-09-21 04:00:00,36379,39807,34215,3466,13076,0,31812,0,504,6788,239,1089,0,-723,-1054,-147,2798,910,0
2023-09-21 05:00:00,38289,42915,35868,3444,13076,0,31812,0,40,7224,466,982,0,-723,-902,-1961,2798,1790,0
2023-09-21 06:00:00,44962,49736,41907,3412,13076,0,31812,0,14,7297,382,1077,0,-870,-1046,-1844,2796,1806,0
2023-09-21 07:00:00,53629,58636,50024,3396,13076,672,31812,0,16,6900,1932,1944,0,-904,-1054,-2033,2796,1990,0
2023-09-21 08:00:00,54950,58749,51046,3517,13076,4301,31812,0,23,6781,1998,1982,0,-904,-1056,-816,2796,1997,0
2023-09-21 09:00:00,53800,56786,49900,3827,13076,8560,31812,0,27,7210,1990,1981,0,-904,-1055,584,2796,1994,0
2023-09-21 10:00:00,50687,53721,47035,4047,13076,11936,31812,0,28,7793,1637,1840,0,-903,-1054,-49,2795,1821,0
2023-09-21 11:00:00,49392,52379,45972,4162,13076,13084,31812,0,25,8445,828,366,0,-904,-1055,-3,2796,1990,0
2023-09-21 12:00:00,50143,53738,46759,4200,13076,12709,31812,0,15,8604,717,471,0,-903,-1054,-623,2796,1996,0
2023-09-21 13:00:00,50506,54837,47223,4132,13076,10954,31812,0,13,8657,695,470,0,-903,-1040,-1375,2797,1980,0
2023-09-21 14:00:00,50884,55525,47628,3975,13076,10156,31812,0,18,8131,890,1201,0,-904,-885,-1834,2798,1766,0
2023-09-21 15:00:00,51357,55539,47825,3786,13076,8019,31812,0,26,7693,1249,1036,0,-904,-916,-1336,2798,1989,0
2023-09-21 16:00:00,55180,60144,51120,3408,13076,4750,31812,0,25,7125,1613,1913,0,-903,-1027,-2009,2798,1998,0
2023-09-21 17:00:00,59067,64077,54502,2877,13076,2699,31812,0,13,6087,1090,1217,0,-903,-1053,-2041,2798,1999,0
2023-09-21 18:00:00,60690,65669,56068,2487,13076,605,31812,0,4,5378,122,1210,0,-903,-1054,-2018,2798,2000,0
2023-09-21 19:00:00,63538,66453,58793,2290,13076,0,31812,0,11,4498,1907,1950,0,-903,-1001,168,2798,1995,0
2023-09-21 20:00:00,61430,64380,56602,2189,13076,0,31812,0,16,4750,1986,1983,0,-903,-1031,1548,2798,1993,0
2023-09-21 21:00:00,56413,59171,51885,2122,13076,0,31812,0,23,5080,1988,1965,0,-904,-831,1307,2798,1809,0
2023-09-21 22:00:00,50316,53291,46256,2069,13076,0,31812,0,19,5409,1978,1979,0,-903,-1053,468,2798,1915,0
2023-09-21 23:00:00,44698,47286,41195,2007,13076,0,31812,0,20,5557,1986,1982,0,-786,-782,1939,2798,1989,0
2023-09-22 00:00:00,41248,43220,38024,1749,13076,0,31816,0,19,5132,1988,1982,0,-738,-215,1312,2798,1993,0
2023-09-22 01:00:00,40099,41789,37034,1655,13076,0,31820,0,10,4300,1986,1981,0,-680,0,1974,2798,1992,0
2023-09-22 02:00:00,38735,40256,35723,1680,13076,0,31820,0,8,3741,1986,1981,0,-513,0,1998,2798,1992,0
2023-09-22 03:00:00,37932,39525,34869,1672,13076,0,31820,0,8,3189,1986,1981,0,-585,0,1994,2798,1993,0
2023-09-22 04:00:00,37688,38958,34655,1684,13076,0,31820,0,7,3364,1984,1981,0,-204,-59,1378,2798,1992,0
2023-09-22 05:00:00,39441,42069,36289,1762,13076,0,31820,0,10,4365,1575,1947,0,276,33,-1618,2798,1993,0
2023-09-22 06:00:00,46243,49205,42537,1837,13076,0,31820,0,18,5657,1954,1756,0,593,32,-1944,2798,1903,0
2023-09-22 07:00:00,52738,53752,48381,1863,13076,734,31820,0,14,5497,1853,1708,0,293,33,544,2798,1991,0
2023-09-22 08:00:00,54857,56214,49881,2030,13076,3871,31820,0,19,4990,1981,1952,0,-278,-60,1950,2798,1994,0
2023-09-22 09:00:00,53349,55003,48202,2366,13076,7701,31820,0,19,4509,1986,1982,0,-635,0,1996,2798,1994,0
2023-09-22 10:00:00,51568,52876,46177,2640,13076,11160,31820,0,19,4956,1986,1982,0,-289,0,1998,2798,1994,0
2023-09-22 11:00:00,50514,51532,45355,2970,13076,12375,31820,0,18,5371,1986,1982,0,173,69,1998,2797,1993,0
2023-09-22 12:00:00,50657,51674,45598,3374,13076,12434,31820,0,17,5900,1986,1982,0,476,0,1998,2796,1993,0
2023-09-22 13:00:00,49742,50807,44802,3757,13076,11396,31820,0,17,5646,1987,1982,0,310,-48,1619,2797,1992,0
2023-09-22 14:00:00,48577,49818,43924,4075,13076,11076,31820,0,16,5577,1989,1982,0,-155,-70,644,2798,1994,0
2023-09-22 15:00:00,48411,49485,43977,4311,13076,8551,31820,0,16,6182,1978,1982,0,12,-6,211,2798,1981,0
2023-09-22 16:00:00,51674,53100,47143,4261,13076,5685,31820,0,16,6421,1989,1812,0,160,56,-410,2798,1873,0
2023-09-22 17:00:00,55613,58669,50922,4081,13076,2841,31820,0,18,6658,1803,1693,17,-277,14,-1761,2798,1810,0
2023-09-22 18:00:00,57679,60717,53185,3971,13076,554,31820,0,15,6810,1984,1395,0,-603,-58,-1362,2798,1706,0
2023-09-22 19:00:00,59479,62265,54695,3874,13076,0,31820,0,11,5966,1911,1564,0,-809,-568,-398,2798,1675,0
2023-09-22 20:00:00,57962,60904,53282,3778,13076,0,31820,0,14,5586,1887,1922,0,-902,-1026,525,2798,1099,0
2023-09-22 21:00:00,52901,55883,48491,3670,13076,0,31820,0,24,5006,1611,1274,0,-904,-1054,334,2798,924,0
2023-09-22 22:00:00,47571,51075,43608,3608,13076,0,31820,0,24,4551,1884,1289,-263,-904,-1055,-258,2798,1341,0
2023-09-22 23:00:00,42539,46349,39160,3536,13076,0,31820,0,17,4770,1078,539,-845,-904,-1044,278,2798,1168,0
2023-09-23 00:00:00,39736,43598,36461,3056,13076,0,31820,0,158,4436,651,624,-789,-904,-1011,260,2798,1055,0
2023-09-23 01:00:00,38112,41971,35133,2742,13076,0,31820,0,171,4276,608,508,-761,-904,-958,-65,2798,790,0
2023-09-23 02:00:00,36902,42534,33929,2525,13076,0,31820,0,747,4360,1481,1323,-1499,-904,-1041,-441,2799,1287,0
2023-09-23 03:00:00,35642,41119,32533,2304,13076,0,31820,0,749,4067,1371,1262,-1694,-902,-1042,-90,2798,1159,0
2023-09-23 04:00:00,35348,40847,32304,2059,13076,0,31820,0,671,3969,1600,1359,-1803,-903,-1055,-67,2798,1005,0
2023-09-23 05:00:00,36717,41872,33425,1813,13076,0,31820,0,185,3238,1090,1023,-1368,-904,-998,-700,2798,1416,0
2023-09-23 06:00:00,40288,44753,36373,1593,13076,0,31820,0,23,2663,1319,1175,-1509,-903,-929,-101,2798,1456,0
2023-09-23 07:00:00,44543,47347,40406,1321,13076,779,31820,0,16,2125,1507,1471,-9,-903,-876,1000,2798,1739,0
2023-09-23 08:00:00,47209,49951,42499,1128,13076,4392,31820,0,14,725,1422,1602,1638,-904,-824,1722,2798,1913,0
2023-09-23 09:00:00,46594,49135,41514,1001,13076,8649,31820,0,14,-277,1965,1969,2000,-903,-624,1990,2798,1990,0
2023-09-23 10:00:00,44305,46426,38989,1031,13076,12214,31820,0,12,-1136,1986,1984,2006,-890,-219,1998,2798,1994,0
2023-09-23 11:00:00,43336,44893,38268,1113,13076,13539,31820,0,8,-756,1985,1984,2006,-479,6,1996,2798,1994,0
2023-09-23 12:00:00,43626,44646,38526,1337,13076,12984,31820,0,8,78,1986,1984,2007,112,282,1998,2798,1993,0
2023-09-23 13:00:00,43172,44180,38227,1619,13076,11713,31820,0,8,547,1986,1984,2005,295,3,1998,2798,1993,0
2023-09-23 14:00:00,42659,43667,37950,1879,13076,9961,31820,0,8,1286,1986,1983,2006,363,0,1999,2798,1994,0
2023-09-23 15:00:00,43201,44211,38626,2109,13076,8534,31820,0,10,2436,1986,1983,1514,727,103,1998,2798,1994,0
2023-09-23 16:00:00,46391,48033,41857,2241,13076,6140,31820,0,21,3585,1985,1982,-621,726,567,2022,2798,1990,0
2023-09-23 17:00:00,51335,53831,47206,2301,13076,3352,31820,0,13,5767,1697,1743,-1483,792,982,86,2798,1488,0
2023-09-23 18:00:00,53519,56310,49555,2666,13076,546,31820,0,7,7063,1905,1415,-1784,800,1008,129,2798,1451,0
2023-09-23 19:00:00,55410,58000,50935,3263,13076,0,31820,0,8,7934,1553,616,-1419,800,932,-163,2798,804,0
2023-09-23 20:00:00,53178,57082,48923,3824,13076,0,31820,0,13,8758,243,420,-1671,533,427,-1213,2798,25,0
2023-09-23 21:00:00,48199,54536,44358,4392,13076,0,31820,0,26,8153,-590,-819,-1703,531,14,-1528,2798,-671,0
2023-09-23 22:00:00,43821,49665,40385,4920,13076,0,31820,0,21,8100,-492,-952,-1623,328,0,-1199,2798,-557,0
2023-09-23 23:00:00,38923,43126,36087,5360,13076,0,31820,0,318,7299,240,83,-1749,169,-254,-882,2798,73,0
2023-09-24 00:00:00,35618,42968,33074,5832,13076,0,31820,0,506,7185,-726,222,-2021,-433,-260,-1712,2798,-692,0
2023-09-24 01:00:00,34084,43624,31710,6211,13076,0,31820,0,844,6861,-1353,-667,-2029,-721,-31,-1829,2775,-1066,0
2023-09-24 02:00:00,32538,43883,30454,6344,13076,0,31820,0,1169,6607,-1256,-1652,-2029,-742,-285,-2035,1960,-1177,0
2023-09-24 03:00:00,31114,42804,29178,6446,13076,0,31820,0,1324,5902,-1786,-1389,-2029,-741,-48,-2042,1083,-1331,0
2023-09-24 04:00:00,30007,42147,28115,6357,13076,0,31820,0,1304,5149,-1925,-1922,-2030,-538,0,-2042,841,-1379,0
2023-09-24 05:00:00,30455,42026,28227,6161,13076,0,31820,0,1308,4738,-2012,-1296,-2031,-448,0,-2042,1433,-1434,0
2023-09-24 06:00:00,32730,43030,30190,6020,13076,0,31820,0,1221,4728,-1288,-1258,-2029,-298,0,-1845,1894,-1361,0
2023-09-24 07:00:00,36355,43406,33500,6055,13076,237,31820,0,1111,3776,-51,-36,-2029,-335,-16,-1937,2743,-525,0
2023-09-24 08:00:00,40473,45109,37304,6261,13076,1538,31820,0,567,4555,0,302,-1652,-581,-283,-52,2798,-487,0
2023-09-24 09:00:00,43923,47207,40713,6693,13076,3125,31820,0,892,6426,0,1163,424,-870,-522,82,2798,165,0
2023-09-24 10:00:00,44968,49553,41959,7296,13076,4381,31820,0,1149,7908,0,-221,1386,-903,-682,1108,2797,-630,0
2023-09-24 11:00:00,45239,50525,42547,7795,13076,4770,31820,0,855,8307,1,-1544,1781,-903,-901,211,2773,-83,0
2023-09-24 12:00:00,45882,52246,42934,8076,13076,6133,31820,0,1132,8464,-594,-1681,1865,-903,-1054,1411,1930,218,0
2023-09-24 13:00:00,44391,50047,41291,8236,13076,7237,31820,0,1127,8388,-831,-410,1330,-903,-1037,326,1058,-348,0
2023-09-24 14:00:00,43200,49555,39953,8294,13076,6791,31820,0,1129,8170,-692,-1444,1143,-901,-742,-358,1199,-89,0
2023-09-24 15:00:00,44629,50192,41499,8466,13076,4942,31820,0,945,8896,-1344,-1233,339,-710,-331,273,2047,914,0
2023-09-24 16:00:00,48115,51778,45073,8591,13076,3542,31820,0,505,8065,428,152,-1348,-418,-81,-311,2753,1767,0
2023-09-24 17:00:00,51075,54904,48156,8776,13076,1405,31820,0,14,7759,804,1343,-1453,-315,0,-1047,2798,1887,0
2023-09-24 18:00:00,51141,54563,48369,8986,13076,224,31820,0,4,7665,793,557,-863,-188,0,-1367,2798,805,0
2023-09-24 19:00:00,51073,55024,48332,9269,13076,0,31820,0,4,7830,361,792,-1178,-374,0,-1395,2798,929,0
2023-09-24 20:00:00,48149,52625,45565,9457,13076,0,31820,0,13,7810,-454,351,-1834,-440,-111,-624,2798,1048,0
2023-09-24 21:00:00,44046,51066,41653,9391,13076,0,31820,0,282,7581,-858,-904,-1961,-152,-82,-1302,2798,-479,0
2023-09-24 22:00:00,39541,49793,37506,9043,13076,0,31820,0,1051,7418,-1386,-1405,-2027,97,68,-2017,2774,-1366,0
2023-09-24 23:00:00,35647,47889,33900,8502,13076,0,31820,0,1033,7277,-2027,-2031,-2031,275,-15,-2042,1936,-2025,0
2023-09-25 00:00:00,33308,46202,31558,7825,13076,0,31824,0,1119,7337,-2050,-2056,-2031,615,-544,-2042,1271,-2052,0
2023-09-25 01:00:00,32783,45743,31155,7269,13076,0,31828,0,1107,7917,-2050,-2056,-1998,800,-655,-2042,405,-2052,0
2023-09-25 02:00:00,32333,45294,30830,6818,13076,0,31828,0,1107,8395,-2049,-2056,-2027,800,-690,-1982,167,-2050,0
2023-09-25 03:00:00,31717,44773,30431,6559,13076,0,31828,0,1099,8364,-2050,-2056,-2031,800,-728,-2040,969,-2052,0
2023-09-25 04:00:00,32019,44655,30716,6343,13076,0,31828,0,1092,8130,-2050,-2056,-2029,700,-316,-2040,1866,-2053,0
2023-09-25 05:00:00,34493,46661,33106,6134,13076,0,31828,0,1009,7995,-2040,-2055,-2028,730,178,-2027,2741,-2009,0
2023-09-25 06:00:00,42322,50168,40497,5944,13076,0,31828,0,19,7953,-1128,-1855,-2022,774,356,-83,2797,-1739,0
2023-09-25 07:00:00,49979,51848,47554,5922,13076,694,31828,0,21,8069,-22,-222,-398,324,48,0,2796,-203,0
2023-09-25 08:00:00,51173,52517,48468,6091,13076,4371,31828,0,20,8260,387,291,1455,-216,-108,0,2796,1404,0
2023-09-25 09:00:00,50230,51799,47417,6570,13076,8375,31828,0,21,8515,545,1495,1225,-548,0,0,2797,1785,0
2023-09-25 10:00:00,47458,49086,44749,6934,13076,11871,31828,0,20,8695,-18,1102,1518,-569,-21,0,2797,1418,0
2023-09-25 11:00:00,44824,47372,42262,7152,13076,14171,31828,0,17,8980,-897,-235,1352,-399,0,0,2796,1028,0
2023-09-25 12:00:00,43726,46223,41325,7197,13076,15307,31828,0,18,9196,-650,-515,676,-314,0,0,2796,1041,0
2023-09-25 13:00:00,42547,45541,40286,7027,13076,15568,31828,0,16,9366,-821,-985,748,-172,0,0,2797,634,0
2023-09-25 14:00:00,43174,45593,40909,6682,13076,13427,31828,0,14,9067,-668,-701,213,-19,0,0,2797,1001,0
2023-09-25 15:00:00,46305,49730,43587,6145,13076,10372,31828,0,14,8637,-166,7,-1776,-30,0,0,2798,-408,0
2023-09-25 16:00:00,52037,57390,48811,5137,13076,6510,31828,0,7,8450,-412,-1188,-2029,-381,0,0,2798,-336,0
2023-09-25 17:00:00,58107,63934,54551,4238,13076,2792,31828,0,14,9537,-875,-1092,-2003,-318,0,0,2798,-525,0
2023-09-25 18:00:00,60701,66400,56985,3851,13076,406,31828,0,15,9163,-524,-1127,-2029,-252,0,0,2798,-752,0
2023-09-25 19:00:00,62691,67041,58754,3781,13076,37,31828,0,12,9016,-277,-746,-1874,-160,0,0,2798,-281,0
2023-09-25 20:00:00,59888,64362,56009,3790,13076,0,31828,0,21,8637,-683,-832,-1575,-86,-8,0,2798,-269,0
2023-09-25 21:00:00,55004,61903,51359,3878,13076,0,31828,0,20,9835,-1668,-1316,-1712,244,89,0,2798,-1183,0
2023-09-25 22:00:00,49068,57372,45745,3953,13076,0,31828,0,18,10072,-2001,-1925,-2019,725,313,0,2798,-1341,0
2023-09-25 23:00:00,43493,48984,40845,3959,13076,0,31828,0,20,9833,-623,-811,-1634,800,621,0,2798,-1403,0
2023-09-26 00:00:00,40543,46357,38101,4033,13076,0,31832,0,17,10087,-455,-561,-2023,800,1002,0,2798,-1758,0
2023-09-26 01:00:00,39133,44671,36818,4148,13076,0,31836,0,23,9875,-221,-344,-2029,800,1008,0,2798,-1921,0
2023-09-26 02:00:00,38287,44280,36150,4180,13076,0,31836,0,18,9474,-548,-402,-2030,800,1008,0,2798,-1995,0
2023-09-26 03:00:00,37638,43982,35342,4237,13076,0,31836,0,16,9416,-459,-791,-2030,800,1008,0,2798,-2048,0
2023-09-26 04:00:00,37124,44148,34942,4292,13076,0,31836,0,18,9442,-926,-1010,-2020,800,1008,0,2798,-2050,0
2023-09-26 05:00:00,39183,47743,36854,4405,13076,0,31836,0,19,9093,-1722,-1815,-2012,800,942,0,2798,-1992,0
2023-09-26 06:00:00,45788,52363,42983,4588,13076,0,31836,0,15,8899,-1193,-1559,-853,611,585,0,2798,-1955,0
2023-09-26 07:00:00,53385,56346,49957,4848,13076,163,31836,0,15,8551,814,202,-1201,39,185,0,2798,-697,0
2023-09-26 08:00:00,56506,59561,52716,5326,13076,1444,31836,0,15,8704,1300,624,-346,-546,-266,0,2798,-882,0
2023-09-26 09:00:00,56108,59737,52193,6020,13076,3738,31836,0,20,8871,1304,719,191,-901,-861,0,2798,-847,0
2023-09-26 10:00:00,54087,58182,50201,6581,13076,6290,31836,0,19,8782,985,636,205,-902,-1055,0,2798,-1119,0
2023-09-26 11:00:00,52296,57216,48704,6912,13076,8893,31836,0,16,8865,535,-255,-411,-903,-1055,0,2798,-1280,0
2023-09-26 12:00:00,49854,54842,46200,7046,13076,12479,31836,0,16,8838,-162,-560,-8,-902,-1054,0,2797,-1286,0
2023-09-26 13:00:00,47849,53037,44173,6954,13076,13410,31836,0,16,8655,-547,-649,446,-902,-1054,0,2798,-1020,0
2023-09-26 14:00:00,47821,55443,43961,6768,13076,11178,31836,0,12,7617,-1186,-1134,-1206,-902,-1040,0,2798,-1142,0
2023-09-26 15:00:00,48529,56335,44712,6439,13076,9120,31836,0,14,6910,-984,-829,-2001,-902,-882,0,2798,-1194,0
2023-09-26 16:00:00,52615,59346,48483,5571,13076,6117,31836,0,20,6960,-447,-569,-2019,-902,-1043,0,2798,-731,0
2023-09-26 17:00:00,57791,65347,52960,4643,13076,2594,31836,0,23,6269,-1036,-627,-1535,-904,-923,0,2798,-1508,0
2023-09-26 18:00:00,60533,70136,55503,3970,13076,254,31836,0,8,6577,-1171,-1554,-1987,-903,-1054,0,2798,-1926,0
2023-09-26 19:00:00,62503,70123,57247,3558,13076,25,31836,0,9,6086,-504,-668,-1908,-903,-1053,0,2798,-1575,0
2023-09-26 20:00:00,59026,65121,53812,3328,13076,0,31836,0,12,5497,591,-4,-1583,-903,-1054,0,2798,-1530,0
2023-09-26 21:00:00,54171,62090,49371,3132,13076,0,31836,0,13,5251,-854,-820,-1537,-903,-1053,0,2798,-1739,0
2023-09-26 22:00:00,49438,57091,45171,2901,13076,0,31836,0,13,5108,-693,-688,-1559,-903,-1053,0,2798,-1744,0
2023-09-26 23:00:00,44303,52000,40513,2675,13076,0,31836,0,12,4538,-1447,-802,-1886,-744,-1054,0,2798,-752,0
2023-09-27 00:00:00,41024,48585,37676,2347,13076,0,31840,0,9,4843,-1604,-762,-1847,-702,-1037,0,2798,-600,0
2023-09-27 01:00:00,39640,45899,36452,2135,13076,0,31844,0,19,4914,-1149,-478,-1836,-702,-606,0,2798,-469,0
2023-09-27 02:00:00,39603,44103,36484,1947,13076,0,31844,0,24,4876,46,99,-1867,-691,-188,0,2798,-729,0
2023-09-27 03:00:00,38573,42540,35498,1780,13076,0,31844,0,24,5052,-33,164,-1867,-287,-60,0,2798,-695,0
